AT2G26510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G07690,GO:0001101,GO:0006355,GO:0006950,GO:0006952,GO:0007154,GO:0008150,GO:0009267,GO:0009414,GO:0009415,GO:0009605,GO:0009607,GO:0009611,GO:0009617,GO:0009620,GO:0009628,GO:0009719,GO:0009725,GO:0009739,GO:0009751,GO:0009753,GO:0009889,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010438,GO:0010468,GO:0010556,GO:0014070,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0033993,GO:0042221,GO:0042594,GO:0043207,GO:0044699,GO:0044763,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0071496,GO:0080090,GO:0098542,GO:1901700,GO:1903506,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G07010,GO:0001101,GO:0008150,GO:0009719,GO:0009725,GO:0009753,GO:0010033,GO:0042221,GO:0050896,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G06530,GO:0001101,GO:0006950,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0010035,GO:0042221,GO:0050896,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G05690,GO:0008150,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0010224,GO:0050896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G05410,GO:0000302,GO:0001101,GO:0006950,GO:0006979,GO:0008150,GO:0009266,GO:0009314,GO:0009408,GO:0009411,GO:0009414,GO:0009415,GO:0009416,GO:0009628,GO:0010035,GO:0010224,GO:0010286,GO:0042221,GO:0042542,GO:0050896,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G05270,GO:0008150,GO:0009628,GO:0050896,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G04490,GO:0006766,GO:0006775,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009987,GO:0010189,GO:0018130,GO:0042360,GO:0042362,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G04040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G03760,GO:0008150,GO:0009292,GO:0009294,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0043207,GO:0044764,GO:0050896,GO:0051704,GO:0051707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G03555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G02820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G01810,GO:0001101,GO:0007154,GO:0007165,GO:0008150,GO:0009719,GO:0009725,GO:0009737,GO:0009738,GO:0009755,GO:0009987,GO:0010033,GO:0023052,GO:0032870,GO:0033993,GO:0042221,GO:0044699,GO:0044700,GO:0044763,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070887,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071495,GO:0097305,GO:0097306,GO:1901700,GO:1901701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G01340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT5G01500,GO:0006091,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009628,GO:0009765,GO:0009987,GO:0010117,GO:0010206,GO:0015979,GO:0019538,GO:0019684,GO:0030091,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0050896,GO:0071704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G63150,GO:0001101,GO:0008150,GO:0009719,GO:0009725,GO:0009737,GO:0010033,GO:0033993,GO:0042221,GO:0050896,GO:0097305,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G62410,GO:0006950,GO:0008150,GO:0009266,GO:0009314,GO:0009408,GO:0009409,GO:0009416,GO:0009628,GO:0009743,GO:0009744,GO:0009987,GO:0010033,GO:0033554,GO:0034285,GO:0034605,GO:0042221,GO:0050896,GO:0051716,GO:0070417,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G61890,GO:0001101,GO:0006355,GO:0006950,GO:0006970,GO:0008150,GO:0009414,GO:0009415,GO:0009605,GO:0009607,GO:0009615,GO:0009628,GO:0009719,GO:0009725,GO:0009737,GO:0009889,GO:0009891,GO:0009893,GO:0010033,GO:0010035,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0033993,GO:0042221,GO:0043207,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0080090,GO:0097305,GO:1901700,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G61460,GO:0008150,GO:0009719,GO:0009725,GO:0009741,GO:0010033,GO:0010200,GO:0010243,GO:0014070,GO:0033993,GO:0042221,GO:0050896,GO:0097305,GO:1901698,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G61440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G61580,GO:0006950,GO:0008150,GO:0009266,GO:0009409,GO:0009628,GO:0009987,GO:0033554,GO:0050896,GO:0051716,GO:0070417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G61430,GO:0001101,GO:0006810,GO:0006833,GO:0006950,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0010035,GO:0042044,GO:0042221,GO:0044699,GO:0044765,GO:0050896,GO:0051179,GO:0051234,GO:1901700,GO:1902578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G61590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G59940,GO:0008150,GO:0019222,GO:0031323,GO:0043455,GO:0050789,GO:0050794,GO:0065007,GO:2000762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G58990,GO:0006082,GO:0006790,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016143,GO:0016144,GO:0019748,GO:0019757,GO:0019758,GO:0019760,GO:0019761,GO:0043436,GO:0044237,GO:0044249,GO:0044272,GO:0044281,GO:0044550,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0071704,GO:1901135,GO:1901137,GO:1901576,GO:1901657,GO:1901659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G58750,GO:0006082,GO:0006629,GO:0006631,GO:0006635,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0016042,GO:0016054,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:1901575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G58070,GO:0001101,GO:0006355,GO:0008150,GO:0009719,GO:0009725,GO:0009739,GO:0009889,GO:0010033,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0033993,GO:0042221,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1901700,GO:1903506,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G57410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G57330,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0042742,GO:0043207,GO:0050896,GO:0051704,GO:0051707,GO:0098542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G56290,GO:0006355,GO:0006996,GO:0008150,GO:0009657,GO:0009658,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016043,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071840,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G56090,GO:0000003,GO:0000302,GO:0003006,GO:0006950,GO:0006979,GO:0007275,GO:0008150,GO:0008152,GO:0009791,GO:0009908,GO:0009987,GO:0015979,GO:0022414,GO:0032501,GO:0032502,GO:0042221,GO:0044237,GO:0044699,GO:0044702,GO:0044707,GO:0044767,GO:0048366,GO:0048367,GO:0048608,GO:0048731,GO:0048827,GO:0048856,GO:0050896,GO:0061458,GO:0090567,GO:0099402,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G56070,GO:0008150,GO:0010035,GO:0010038,GO:0042221,GO:0046686,GO:0050896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G55760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G55960,GO:0007623,GO:0008150,GO:0048511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G55280,GO:0006950,GO:0006979,GO:0008150,GO:0009266,GO:0009314,GO:0009409,GO:0009416,GO:0009628,GO:0009642,GO:0009644,GO:0050896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G55130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G55580,GO:0006950,GO:0008150,GO:0009266,GO:0009409,GO:0009628,GO:0009631,GO:0050896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G55560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G55120,GO:0008150,GO:0008152,GO:0009058,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009719,GO:0009725,GO:0009733,GO:0009812,GO:0009813,GO:0010033,GO:0010224,GO:0042221,GO:0050896,GO:0071704,GO:0080167,GO:1901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G54140,GO:0006807,GO:0008150,GO:0008152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G53990,GO:0006457,GO:0006950,GO:0006979,GO:0008150,GO:0009266,GO:0009408,GO:0009409,GO:0009628,GO:0009987,GO:0050896,GO:0061077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G53260,GO:0006950,GO:0006979,GO:0008150,GO:0009628,GO:0050896,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G52740,GO:0008150,GO:0009628,GO:0050896,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G51920,GO:0001101,GO:0006950,GO:0006970,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0010033,GO:0010035,GO:0033993,GO:0042221,GO:0050896,GO:0097305,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G51420,GO:0001101,GO:0006950,GO:0008150,GO:0009611,GO:0009719,GO:0009725,GO:0009753,GO:0010033,GO:0042221,GO:0050896,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G50970,GO:0001101,GO:0006950,GO:0006952,GO:0008150,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009605,GO:0009607,GO:0009620,GO:0009628,GO:0009631,GO:0009719,GO:0009725,GO:0009737,GO:0010033,GO:0010035,GO:0033993,GO:0042221,GO:0043207,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0097305,GO:0098542,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G50820,GO:0006091,GO:0006461,GO:0008150,GO:0008152,GO:0009987,GO:0010207,GO:0015979,GO:0016043,GO:0019684,GO:0022607,GO:0034622,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0065003,GO:0070271,GO:0071822,GO:0071840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G50750,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G50740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G49590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G49580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G49240,GO:0000003,GO:0003006,GO:0007275,GO:0008150,GO:0009790,GO:0009791,GO:0009793,GO:0010154,GO:0022414,GO:0032501,GO:0032502,GO:0044699,GO:0044702,GO:0044707,GO:0044767,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0061458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G48720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G48250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G48360,GO:0000302,GO:0001101,GO:0006355,GO:0006950,GO:0006970,GO:0006979,GO:0007154,GO:0007165,GO:0007275,GO:0007623,GO:0008150,GO:0009266,GO:0009409,GO:0009553,GO:0009555,GO:0009611,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009733,GO:0009734,GO:0009737,GO:0009738,GO:0009743,GO:0009751,GO:0009753,GO:0009755,GO:0009756,GO:0009889,GO:0009987,GO:0010033,GO:0010035,GO:0010182,GO:0010468,GO:0010556,GO:0014070,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032870,GO:0033993,GO:0042221,GO:0042542,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044767,GO:0048229,GO:0048511,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071215,GO:0071229,GO:0071310,GO:0071322,GO:0071365,GO:0071396,GO:0071495,GO:0080090,GO:0097305,GO:0097306,GO:1901700,GO:1901701,GO:1903506,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G47600,GO:0001101,GO:0006355,GO:0006950,GO:0006970,GO:0008150,GO:0009628,GO:0009651,GO:0009719,GO:0009723,GO:0009725,GO:0009733,GO:0009737,GO:0009751,GO:0009753,GO:0009889,GO:0010033,GO:0010035,GO:0010038,GO:0010468,GO:0010556,GO:0014070,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0033993,GO:0042221,GO:0046686,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0080167,GO:0097305,GO:1901700,GO:1903506,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G47420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G47620,GO:0001101,GO:0006355,GO:0008150,GO:0008283,GO:0009719,GO:0009725,GO:0009735,GO:0009737,GO:0009739,GO:0009889,GO:0010029,GO:0010033,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0033993,GO:0042221,GO:0044699,GO:0048580,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051239,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097305,GO:1900140,GO:1901700,GO:1903506,GO:2000026,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G47500,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0040034,GO:0048506,GO:0048509,GO:0048510,GO:0050789,GO:0050793,GO:0050794,GO:0051171,GO:0051239,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000026,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46970,GO:0001101,GO:0006950,GO:0008150,GO:0009414,GO:0009415,GO:0009628,GO:0010035,GO:0010038,GO:0042221,GO:0046686,GO:0050896,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46590,GO:0001101,GO:0008150,GO:0009719,GO:0009723,GO:0009725,GO:0009737,GO:0009739,GO:0009751,GO:0009753,GO:0010033,GO:0010035,GO:0010038,GO:0014070,GO:0033993,GO:0042221,GO:0046686,GO:0050896,GO:0097305,GO:1901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46460,GO:0006508,GO:0006511,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0019538,GO:0019941,GO:0030163,GO:0043170,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0071704,GO:1901575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G45260,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G44750,GO:0008150,GO:0009292,GO:0009294,GO:0009987,GO:0044764,GO:0051704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G44450,GO:0008150,GO:0009628,GO:0050896,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
