At5g41670,GO:0009051,GO:0009744,GO:0009749,GO:0009750,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g41920,GO:0006355,GO:0048366,GO:0090610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g41940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g41060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g41460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g41190,GO:0000469,GO:0006364,GO:0009553,GO:0009555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g40910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g40890,GO:0006821,GO:0010167,GO:0015706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g40500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g40450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g40250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g40390,GO:0006979,GO:0009414,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g39410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g38895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g39030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g39080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g38560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g38140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g37670,GO:0000302,GO:0006457,GO:0009408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g37780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g37550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g36890,GO:0071281,GO:0071369,GO:0071732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g36910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g37055,GO:0009909,GO:0042742,GO:0048638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g35970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24430,GO:0046777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24120,GO:0006352,GO:0009658,GO:0010114,GO:0010207,GO:0010218,GO:0045893,GO:0071483,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g24300,GO:0010021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23730,GO:0009658,GO:0010224,GO:0043496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g22920,GO:1902456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23020,GO:0009098,GO:0019761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g23060,GO:0009704,GO:0071277,GO:0090333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g22620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g22650,GO:0009294,GO:0009944,GO:0010162,GO:0045892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g19140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g19120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g19280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g22300,GO:0019499,GO:0051410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g19010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g18600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g18650,GO:0016567,GO:1900425,GO:1901485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g18630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g18140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g18170,GO:0006807,GO:0009646,GO:0009651,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g18230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g17190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g17300,GO:0006355,GO:0007623,GO:0009734,GO:0009851,GO:0010600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g16400,GO:0009642,GO:0043085,GO:0045454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g16505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14640,GO:0006972,GO:0009651,GO:0046777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14570,GO:0015706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g15120,GO:0001666,GO:0009061,GO:0018171,GO:0070483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g13930,GO:0006979,GO:0009611,GO:0009629,GO:0009733,GO:0009753,GO:0009813,GO:0009926,GO:0010224,GO:0031540,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g14050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g13750,GO:0009414,GO:0009630,GO:0010540,GO:0048364,GO:0080167,GO:0090333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g13640,GO:0019432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g13710,GO:0009793,GO:0016126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g13730,GO:0006352,GO:0071482,GO:2001141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g13770,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g12140,GO:0009611,GO:0034605,GO:0042631,GO:0070417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g12250,GO:0009409,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g12050,GO:0007623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g10870,GO:0009073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11150,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11260,GO:0009737,GO:0009740,GO:0010017,GO:0010099,GO:0010114,GO:0010218,GO:0010224,GO:0031539,GO:0042753,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g10550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g10450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g10770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g09590,GO:0009408,GO:0009615,GO:0009651,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g08520,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g08570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g08640,GO:0009733,GO:0009813,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g08100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g07860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g07440,GO:0009651,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g07580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g07690,GO:0006355,GO:0009414,GO:0009611,GO:0009617,GO:0009625,GO:0009682,GO:0009739,GO:0009751,GO:0009753,GO:0010438,GO:0010439,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,
At5g07250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g06690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g07010,GO:0009694,GO:0009753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g06980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g06530,GO:0009414,GO:0010148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g06560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g05690,GO:0009911,GO:0010224,GO:0010268,GO:0010584,GO:0016132,GO:0048657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g06000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g05410,GO:0009408,GO:0009414,GO:0010224,GO:0010286,GO:0042542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g05480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g05270,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g05100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g05200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g04910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g04490,GO:0010189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g04040,GO:0019433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g03760,GO:0009294,GO:0009617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g03555,GO:0043100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g03230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02820,GO:0009957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g02310,GO:0006511,GO:0006723,GO:0009737,GO:0010025,GO:0010029,GO:0050994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01810,GO:0009738,GO:0009788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01340,GO:0015744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01500,GO:0010117,GO:0010206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g01020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g63150,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g63210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g63200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g62650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g62930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g62410,GO:0009416,GO:0009744,GO:0018316,GO:0019253,GO:0034605,GO:0070417,GO:0071454,GO:0080153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g62700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g62300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g62370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61890,GO:0006970,GO:0009414,GO:0009615,GO:0009737,GO:0045893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61460,GO:0009741,GO:0010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61440,GO:0006955,GO:0019344,GO:0019499,GO:0019500,GO:0051410,GO:0080147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61580,GO:0006629,GO:0030148,GO:0070417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61430,GO:0006833,GO:0009414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61590,GO:0048513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g60690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g61210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g60910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g60300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g60380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g60130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g59820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g59940,GO:0080037,GO:2000762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g59140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g59010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g58990,GO:0019761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g58540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g58660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g58750,GO:0006635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g58830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g58070,GO:0006355,GO:0009739,GO:0010026,GO:0010091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57410,GO:0051014,GO:0051017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57330,GO:0042742,GO:0043069,GO:0055081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56290,GO:0009658,GO:0045893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56090,GO:0000302,GO:0006826,GO:0009908,GO:0010039,GO:0015979,GO:0048366,GO:0055072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g56070,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55960,GO:0007623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55280,GO:0006979,GO:0009409,GO:0009644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55130,GO:0007034,GO:0042891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55580,GO:0009631,GO:0071497,GO:1901141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55560,GO:0045824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55120,GO:0009411,GO:0009733,GO:0009813,GO:0010224,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g54690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g54140,GO:0006807,GO:0042938,GO:0042939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g53800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g54030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g53990,GO:0006979,GO:0009408,GO:0009409,GO:0061077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g53470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g53260,GO:0006979,GO:0009699,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g52890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g52740,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g52720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g52920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g52070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g51920,GO:0009414,GO:0009651,GO:0009737,GO:0019722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g52500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g51730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g51420,GO:0009611,GO:0009753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50970,GO:0009409,GO:0009414,GO:0009631,GO:0009737,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50820,GO:0010205,GO:0010207,GO:0035304,GO:0042549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g51270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50750,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50740,GO:0009808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g50210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g49880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g49990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g49790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g49590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g49580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g49240,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g48720,GO:0010143,GO:0033494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g48550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g48250,GO:0008380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g48360,GO:0006355,GO:0007623,GO:0009409,GO:0009553,GO:0009555,GO:0009611,GO:0009651,GO:0009733,GO:0009734,GO:0009737,GO:0009738,GO:0009743,GO:0009751,GO:0009753,GO:0010167,GO:0010182,GO:0042542,GO:0051973,,,,,,,,,,,,,,,,,,
At3g47833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47600,GO:0006355,GO:0009651,GO:0009723,GO:0009733,GO:0009737,GO:0009751,GO:0009753,GO:0046686,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47420,GO:0055062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47620,GO:0006355,GO:0008283,GO:0009735,GO:0009737,GO:0009739,GO:0010029,GO:0010229,GO:0031347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47500,GO:0006355,GO:0048510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46940,GO:0006281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g47080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46970,GO:0009414,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46530,GO:0009626,GO:0009814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46590,GO:0009723,GO:0009737,GO:0009739,GO:0009751,GO:0009753,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g46460,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g45970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g45260,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g45230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g44750,GO:0009294,GO:0009944,GO:0010162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g44450,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g44100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g43670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40060,GO:0009637,GO:0030308,GO:0045893,GO:0048510,GO:0048573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39980,GO:0009073,GO:0009423,GO:0009611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39800,GO:0006021,GO:0006659,GO:0009791,GO:0009793,GO:0010264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39260,GO:0000380,GO:0009409,GO:0009651,GO:0009735,GO:0009737,GO:0010043,GO:0045087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39210,GO:0019252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38960,GO:0010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39090,GO:0006970,GO:0009651,GO:0042742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39330,GO:0009735,GO:0009809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38580,GO:0010286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38840,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38800,GO:0000003,GO:0001944,GO:0019509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38470,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37970,GO:0009809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37760,GO:0009611,GO:0009753,GO:0016126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
